sku_id,rows,mean_observed_sales,mean_recovered_demand,total_observed_sales,total_recovered_demand,mean_recovery_amount,share_rows_adjusted,aggregate_recovery_pct
145,194,0.4900515463917525,0.6142409778164769,95.07,119.16274969639652,0.1241894314247243,0.4639175257731959,25.342116015984573
146,97,0.516701030927835,0.6636983668013026,50.12,64.37874157972635,0.14699733587346753,0.5670103092783505,28.449205067291206
166,97,1.549896907216495,1.7696566719188076,150.34,171.65669717612434,0.21975976470231282,0.44329896907216493,14.178992401306601
176,194,0.4620103092783505,0.6284709983401259,89.63,121.92337367798443,0.16646068906177544,0.6237113402061856,36.02964819589918
18,97,0.4474226804123711,0.5664232585025488,43.4,54.94305607474723,0.11900057809017764,0.4020618556701031,26.59690339803511
19,291,1.563470790378007,1.6582386975898789,454.97,482.54746099865474,0.0947679072118719,0.21993127147766323,6.06138009069932
190,194,1.245721649484536,1.3801208011827222,241.67,267.7434354294481,0.134399151698186,0.33505154639175255,10.788858952061942
193,194,0.9402061855670103,1.1309044782747113,182.4,219.39546878529399,0.19069829270770092,0.5257731958762887,20.282603500709428
2,97,0.5164948453608248,0.7072234690697259,50.1,68.60067649976341,0.19072862370890106,0.5360824742268041,36.92749800351977
207,194,0.5454123711340206,0.6557919230697171,105.81,127.22363307552513,0.11037955193569654,0.39690721649484534,20.23781596779617
21,97,0.9185567010309279,0.9979005154890257,89.10000000000001,96.79635000243549,0.07934381445809782,0.21649484536082475,8.63787879061222
212,194,0.5172164948453608,0.6365367925068438,100.34,123.4881377463277,0.119320297661483,0.4484536082474227,23.069700763731007
213,97,0.5188659793814433,0.6112203667226481,50.33,59.28837557209687,0.09235438734120484,0.4020618556701031,17.799275923101266
214,97,0.554020618556701,0.7111193528563943,53.74,68.97857722707025,0.1570987342996933,0.5773195876288659,28.356116909323113
215,194,2.147422680412371,2.2909298957782416,416.6,444.4403997809789,0.14350721536587074,0.27319587628865977,6.682765189865303
216,97,0.5002061855670104,0.6289734603448108,48.52,61.01042565344665,0.1287672747778005,0.4536082474226804,25.74283935170374
217,97,0.41628865979381446,0.522551306792163,40.38,50.68747675883981,0.10626264699834849,0.4742268041237113,25.52619306300099
219,97,0.4964948453608247,0.6367416321239114,48.16,61.763938316019406,0.14024678676308666,0.5773195876288659,28.247380224292783
220,194,0.46226804123711346,0.5925294343278547,89.68,114.9507102596038,0.13026139309074122,0.5103092783505154,28.178758095008693
222,388,0.5628865979381443,0.6734105020455343,218.4,261.2832747936673,0.11052390410739002,0.4484536082474227,19.635199081349498
223,194,0.7556701030927835,0.9075192391835077,146.6,176.0587324016005,0.15184913609072434,0.5051546391752577,20.094633288949872
224,194,0.7102061855670103,0.7154881316978601,137.78,138.80469754938485,0.005281946130849738,0.010309278350515464,0.7437200968100299
240,97,1.019381443298969,1.1669504931730585,98.88,113.19419783778667,0.14756904987408948,0.4536082474226804,14.476332764751909
241,97,0.4511340206185567,0.589573986440574,43.76,57.18867668473568,0.13843996582201737,0.4536082474226804,30.687103941352124
250,291,0.5720962199312715,0.7214216402933409,166.48,209.9336973253622,0.14932542036206947,0.48109965635738833,26.101452021481396
253,97,0.5257731958762887,0.6578596649597498,51.0,63.81238750109573,0.1320864690834611,0.5979381443298969,25.122328433521023
257,97,0.47773195876288665,0.6305531570606144,46.34,61.1636562348796,0.15282119829772792,0.5463917525773195,31.988899945791104
259,388,0.5791237113402061,0.7062556028396886,224.7,274.0271739017992,0.12713189149948245,0.4690721649484536,21.952458345259984
26,97,0.6502061855670103,0.7702031555639547,63.07,74.7097060897036,0.11999696999694429,0.3917525773195876,18.455218153961628
267,194,15.852061855670105,15.852061855670105,3075.3,3075.3,0.0,0.0,0.0
280,97,1.6528865979381444,1.7826419770649269,160.33,172.9162717752979,0.1297553791267826,0.31958762886597936,7.850228762738043
290,194,1.2748453608247423,1.3846840089351782,247.32,268.6286977334246,0.10983864811043596,0.30927835051546393,8.61584090790255
291,388,0.6689948453608248,0.7564614667594647,259.57,293.5070491026723,0.08746662139863984,0.30927835051546393,13.074334130551414
292,97,1.401958762886598,1.569807236991952,135.99,152.27130198821934,0.16784847410535406,0.3711340206185567,11.972425905007222
295,194,0.8538659793814434,0.9748181286556198,165.65,189.11471695919025,0.12095214927417654,0.4072164948453608,14.165238128095536
296,291,0.9639862542955325,1.1069163341667005,280.52,322.11265324250985,0.14293007987116782,0.3642611683848797,14.826983189259192
300,388,3.885255154639175,4.046019052456353,1507.479,1569.855392353065,0.16076389781717795,0.211340206185567,4.137795110450293
310,97,0.4860824742268041,0.587765896141565,47.15,57.013291925731814,0.10168342191476094,0.4020618556701031,20.918964847787525
316,194,0.9348453608247423,1.093654646829299,181.36,212.16900148488398,0.15880928600455654,0.4639175257731959,16.987759971815166
317,194,1.4010309278350517,1.5255320469779485,271.8,295.953217113722,0.12450111914289691,0.30412371134020616,8.886393345740263
320,194,0.47345360824742266,0.6285165588530983,91.85,121.93221241750108,0.15506295060567565,0.5360824742268041,32.7514560887328
321,97,0.4114432989690721,0.535331405509312,39.91,51.92714633440326,0.12388810654023982,0.5051546391752577,30.110614719126193
335,194,0.5431443298969072,0.6754394081996398,105.37,131.0352451907301,0.13229507830273246,0.4639175257731959,24.357260311976937
345,291,0.5954982817869415,0.7139328387432516,173.29,207.75445607428622,0.11843455695631003,0.4261168384879725,19.88831212088766
351,194,0.7969072164948453,0.9104731773717062,154.6,176.631796410111,0.11356596087686084,0.3402061855670103,14.250838557639733
363,194,0.5975257731958763,0.762514009458115,115.92,147.9277178348743,0.16498823626223869,0.5618556701030928,27.61190289412896
37,97,1.1670103092783506,1.4195264036980801,113.2,137.69406115871377,0.25251609441972944,0.4020618556701031,21.637863214411457
370,97,0.8278350515463917,0.9720575933350567,80.3,94.2895865535005,0.144222541788665,0.3917525773195876,17.4216519968873
381,291,0.6948453608247422,0.8438240731618608,202.2,245.5528052901015,0.1489787123371186,0.41580756013745707,21.44055652329453
386,194,1.2706185567010309,1.414749369317525,246.5,274.4613776475999,0.14413081261649416,0.41237113402061853,11.343358072048627
387,194,0.6902061855670103,0.8093446186799781,133.9,157.01285602391576,0.1191384331129679,0.4690721649484536,17.26128157125897
396,97,0.9460824742268041,1.2179094439481801,91.77,118.13721606297347,0.271826969721376,0.5773195876288659,28.73184707744738
4,388,3.7087628865979383,4.198125854768374,1439.0,1628.8728316501292,0.48936296817043584,0.36855670103092786,13.194776348167414
403,97,0.5216494845360825,0.6892018464708872,50.6,66.85257910767606,0.16755236193480477,0.4948453608247423,32.11972155667206
404,97,0.64,0.806158942684969,62.08,78.197417440442,0.16615894268496903,0.5051546391752577,25.96233479452641
41,194,1.1291237113402062,1.292864224367711,219.05,250.81565952733595,0.16374051302750492,0.38144329896907214,14.501556506430457
411,97,0.5412371134020618,0.7378517170279824,52.5,71.57161655171429,0.19661460362592054,0.5567010309278351,36.32688866993197
416,97,0.4222680412371134,0.5534576679021866,40.96,53.68539378651211,0.13118962666507328,0.5463917525773195,31.067855924101817
422,97,1.2494845360824742,1.4830216609391136,121.2,143.85310111109402,0.2335371248566394,0.4020618556701031,18.690677484401007
425,97,0.4597938144329897,0.5708241501513579,44.6,55.369942564681715,0.11103033571836818,0.38144329896907214,24.147853284039723
426,194,0.6510309278350516,0.8213980122726025,126.3,159.35121438088487,0.1703670844375509,0.5670103092783505,26.168815820178047
429,97,0.44329896907216493,0.5561799844286496,43.0,53.94945848957901,0.11288101535648462,0.44329896907216493,25.463856952509325
441,97,1.4422680412371134,1.7900200304963039,139.9,173.63194295814148,0.3477519892591904,0.4742268041237113,24.1114674468488
452,97,0.42783505154639173,0.476560653223652,41.5,46.22638336269424,0.048725601677260255,0.18556701030927836,11.388875572757208
467,97,2.0144329896907216,2.4205239808645427,195.4,234.79082614386064,0.40609099117382097,0.36082474226804123,20.1590717215254
470,97,0.5961855670103092,0.7185830807829225,57.83,69.70255883594349,0.12239751377261326,0.422680412371134,20.530103468690108
473,194,0.6922680412371135,0.8266733707531191,134.3,160.3746339261051,0.1344053295160057,0.4536082474226804,19.415215134851138
476,291,0.5486941580756013,0.648158284747738,159.67,188.61406086159175,0.0994641266721366,0.3951890034364261,18.12742585431939
481,97,0.49835051546391756,0.593851400038339,48.34,57.603585803718886,0.09550088457442149,0.41237113402061853,19.163396366816055
486,194,2.70979381443299,2.8582346053027363,525.7,554.4975134287308,0.14844079086974635,0.26288659793814434,5.477936737441658
489,194,0.5097422680412371,0.6406578736767882,98.89,124.28762749329691,0.1309156056355511,0.4896907216494845,25.682705524620197
496,97,0.4456701030927835,0.5361950265627686,43.23,52.01091757658856,0.09052492346998514,0.422680412371134,20.312092474181263
50,97,0.5714432989690722,0.7339440381719299,55.43,71.1925717026772,0.16250073920285776,0.6082474226804123,28.436896450797768
500,291,1.0125773195876289,1.282079706041802,294.66,373.08519445816444,0.2695023864541734,0.5292096219931272,26.61548715745754
507,97,0.8491752577319588,0.9788379209826449,82.37,94.94727833531655,0.12966266325068612,0.4020618556701031,15.26924649182535
515,388,0.6711340206185566,0.8161912413386254,260.4,316.6822016393867,0.14505722072006869,0.5025773195876289,21.613748709441904
521,194,1.0132474226804122,1.0976303501454148,196.57,212.94028792821047,0.08438292746500235,0.26804123711340205,8.327968626041859
522,97,1.3434020618556701,1.4827073603300256,130.31,143.8226139520125,0.13930529847435558,0.35051546391752575,10.369590938540775
531,97,0.8496907216494846,0.94777145135251,82.42,91.93383078119346,0.09808072970302541,0.21649484536082475,11.543109416638519
535,97,0.6164948453608247,0.7349783817483106,59.8,71.29290302958613,0.1184835363874859,0.38144329896907214,19.218901387267785
54,97,0.46154639175257733,0.5782956217976227,44.77,56.094675314369404,0.11674923004504542,0.4742268041237113,25.295231883782442
540,97,6.855670103092783,6.984095603821896,665.0,677.4572735707239,0.12842550072911302,0.12371134020618557,1.8732742211615028
547,97,0.4107216494845361,0.5650447216077306,39.84,54.80933799594986,0.15432307212319443,0.6391752577319587,37.573639548066915
548,194,0.5008762886597938,0.6224783149743545,97.17,120.76079310502476,0.12160202631456062,0.520618556701031,24.277856442343058
549,97,1.1195876288659794,1.3819914345233115,108.6,134.0531691487612,0.26240380565733207,0.4948453608247423,23.437540652634638
554,291,0.5284536082474227,0.6491992986287956,153.78,188.91699590097951,0.12074569038137292,0.41580756013745707,22.848872350747506
569,194,0.4211340206185567,0.5259709833455243,81.7,102.03837076903172,0.10483696272696759,0.422680412371134,24.89396666956145
578,194,1.1494845360824741,1.2662284043199346,223.0,245.64831043806728,0.11674386823746023,0.3865979381443299,10.156193021554838
580,291,1.9821305841924397,2.066153683670682,576.8,601.2507219481685,0.08402309947824205,0.18213058419243985,4.239029463968191
591,97,0.4298969072164949,0.582792179092956,41.7,56.53084137201673,0.15289527187646118,0.4329896907216495,35.56556683936864
596,485,1.1422680412371133,1.252075766648059,554.0,607.2567468243086,0.10980772541094569,0.24742268041237114,9.613131195723579
6,388,0.9068041237113403,1.0022424115633057,351.84000000000003,388.87005568656264,0.0954382878519656,0.34536082474226804,10.524686131924344
600,194,0.8587628865979381,0.9056894857846977,166.6,175.70376024223134,0.046926599186759455,0.14948453608247422,5.4644419221076435
608,97,0.43742268041237115,0.6571791062010404,42.43,63.74637330150092,0.21975642578866925,0.6494845360824743,50.2389189288261
620,97,0.914639175257732,1.0198904237900734,88.72,98.92937110763712,0.1052512485323414,0.31958762886597936,11.507406568572055
627,97,0.5134020618556702,0.6915227371520958,49.800000000000004,67.0777055037533,0.17812067529642572,0.5154639175257731,34.69418775854074
631,194,0.8655670103092784,1.0028940474201151,167.92000000000002,194.56144519950234,0.13732703711083688,0.42783505154639173,15.865558122619294
633,97,0.5038144329896906,0.5588446447680014,48.87,54.207930542496136,0.05503021177831071,0.26804123711340205,10.92271443113595
634,97,0.648041237113402,0.74610134571564,62.86,72.37183053441709,0.09806010860223795,0.3917525773195876,15.131769860669886
635,97,0.41350515463917525,0.5457040039486811,40.11,52.93328838302207,0.13219884930950587,0.4742268041237113,31.97030262533549
638,97,0.7734020618556701,0.9264059772563956,75.02,89.86137979387037,0.15300391540072547,0.422680412371134,19.783230863596877
644,485,0.6480412371134021,0.839724761445303,314.3,407.2665093009719,0.19168352433190083,0.49690721649484537,29.578908463560904
645,97,0.45525773195876285,0.62045264070151,44.16,60.18390614804647,0.1651949087427471,0.5773195876288659,36.2860193569893
649,97,0.4702061855670103,0.6045185113762909,45.61,58.63829560350021,0.1343123258092805,0.5257731958762887,28.56455953409387
650,97,0.7494845360824742,0.8539748760665858,72.7,82.83556297845882,0.10449033998411161,0.28865979381443296,13.941627205582963
666,194,1.4381443298969072,1.6218761498121834,279.0,314.6439730635636,0.18373181991527626,0.44329896907216493,12.775617585506648
677,97,0.4675257731958763,0.5955302877079146,45.35,57.766437907667715,0.1280045145120383,0.44329896907216493,27.379135408308073
678,97,0.411340206185567,0.5434355194517806,39.9,52.71324538682271,0.13209531326621354,0.5360824742268041,32.11339695945543
682,97,1.0835051546391752,1.3151318638007705,105.1,127.56779078867474,0.23162670916159522,0.5463917525773195,21.37753643070861
683,97,1.1876288659793814,1.4159445814676717,115.2,137.34662440236414,0.22831571548829,0.422680412371134,19.224500349274432
686,291,0.6460481099656358,0.743091138896042,188.0,216.2395214187482,0.0970430289304062,0.31958762886597936,15.021022031249043
688,97,0.6247422680412371,0.7775192653328985,60.6,75.41936873729115,0.15277699729166133,0.5360824742268041,24.454403856916084
691,194,3.4917525773195877,3.6721630970575636,677.4,712.3996408291673,0.1804105197379757,0.30927835051546393,5.16676126796094
7,97,0.42371134020618556,0.5310673241208123,41.1,51.513530439718785,0.10735598391462661,0.4845360824742268,25.337057030945953
70,97,3.743298969072165,3.8005651152659388,363.1,368.65481618079605,0.05726614619377381,0.13402061855670103,1.5298309503707141
71,194,1.1102061855670102,1.2597300487842367,215.38,244.3876294641419,0.1495238632172262,0.3917525773195876,13.46811656799234
715,97,0.43175257731958766,0.5942735041712088,41.88,57.64452990460726,0.16252092685162126,0.5979381443298969,37.64214399380912
717,97,0.40783505154639177,0.5129187139978334,39.56,49.75311525778984,0.10508366245144164,0.41237113402061853,25.766216526263474
719,194,0.43943298969072164,0.5012257374404033,85.25,97.23779306343825,0.06179274774968166,0.27319587628865977,14.061927347141644
729,97,0.7701030927835052,0.8915176748757087,74.7,86.47721446294373,0.1214145820922035,0.4639175257731959,15.766016683994287
73,97,0.5505154639175257,0.6153706731211045,53.4,59.690955292747134,0.06485520920357866,0.17525773195876287,11.780815154957192
740,291,0.8752577319587629,0.9086578423501427,254.7,264.4194321238915,0.03340011039137968,0.12371134020618557,3.8160314581435095
749,97,0.611340206185567,0.7304295851411379,59.3,70.85166975869038,0.11908937895557088,0.4639175257731959,19.480050183289
756,97,9.096907216494845,9.250488391376175,882.4,897.2973739634889,0.15358117488132866,0.12371134020618557,1.6882790076483412
757,97,0.438659793814433,0.49356297250496955,42.55,47.87560833298205,0.05490317869053656,0.21649484536082475,12.516118291379662
758,97,0.5724742268041237,0.725560361834532,55.53,70.3793550979496,0.15308613503040816,0.5360824742268041,26.741140100755633
76,291,1.4083161512027491,1.541351568768718,409.82,448.53330651169694,0.13303541756596884,0.3642611683848797,9.446417088403924
763,97,0.5522680412371134,0.6906200306618028,53.57,66.99014297419487,0.1383519894246894,0.44329896907216493,25.05160159453961
764,97,0.5352577319587629,0.7027172464542986,51.92,68.16357290606696,0.1674595144955357,0.5567010309278351,31.28577216114592
765,97,0.5123711340206186,0.6950919489513081,49.7,67.42391904827689,0.1827208149306895,0.5567010309278351,35.661808950255306
768,388,0.5185567010309278,0.7384921453638378,201.2,286.53495240116905,0.21993544433290993,0.3788659793814433,42.41299821131663
769,388,0.6937886597938144,0.8423229113827605,269.19,326.8212896165111,0.148534251588946,0.5103092783505154,21.409149528775618
772,194,0.5261855670103093,0.6049183392227578,102.08,117.35415780921501,0.07873277221244847,0.3402061855670103,14.96292888833759
774,97,0.5862886597938144,0.6982319328738401,56.87,67.72849748876249,0.11194327308002566,0.4536082474226804,19.093542269672035
775,97,2.2802061855670104,2.400728441839437,221.18,232.87065885842537,0.12052225627242664,0.28865979381443296,5.2855858840877845
779,97,0.4398969072164949,0.5730561334499493,42.67,55.58644494464509,0.13315922623345447,0.5257731958762887,30.270552952062534
783,194,1.1654639175257733,1.340486417926631,226.1,260.0543650777664,0.1750225004008578,0.4484536082474227,15.017410472254067
79,97,0.4268041237113402,0.5998571791488571,41.4,58.18614637743914,0.17305305543751684,0.5257731958762887,40.54624728850034
793,388,0.4713144329896907,0.6052581584573278,182.87,234.8401654814432,0.1339437254676371,0.5257731958762887,28.419186023646947
80,97,0.5376288659793814,0.6616580283515139,52.15,64.18082875009685,0.12402916237213246,0.4536082474226804,23.069662032784
802,97,1.0887628865979382,1.5454524370959533,105.61,149.90888639830746,0.4566895504980149,0.6082474226804123,41.94573089509275
804,97,0.9528865979381445,1.0556164134650987,92.43,102.39479210611458,0.10272981552695437,0.26804123711340205,10.780906746851215
810,97,1.3251546391752576,1.4846686442295252,128.54,144.01285849026394,0.15951400505426735,0.3917525773195876,12.03738796504119
825,97,0.42855670103092786,0.5595310870060262,41.57,54.27451543958453,0.1309743859750983,0.5257731958762887,30.561740292481442
834,291,1.0463917525773196,1.1420485388606736,304.5,332.336124808456,0.09565678628335401,0.2268041237113402,9.14158450195599
835,194,1.2489690721649485,1.4003972618069083,242.3,271.6770687905402,0.15142818964195986,0.3711340206185567,12.124254556558057
836,194,0.5242268041237114,0.679208512706082,101.7,131.7664514649799,0.1549817085823706,0.4896907216494845,29.563865747276186
843,291,0.7160137457044674,0.8513262721344418,208.36,247.73594519112257,0.13531252642997446,0.422680412371134,18.89803474329168
853,97,0.5150515463917525,0.6490758127598479,49.96,62.96035383770525,0.1340242663680954,0.5463917525773195,26.021524895326763
855,97,0.4381443298969072,0.5427895501226473,42.5,52.65058636189679,0.10464522022574013,0.44329896907216493,23.88373261622774
860,97,0.5509278350515464,1.7719522074587253,53.44,171.87936412349634,1.2210243724071788,0.6701030927835051,221.63054663827907
88,97,0.5463917525773195,0.6641680519028915,53.0,64.42430103458048,0.11777629932557196,0.422680412371134,21.555284970906573
90,97,0.4587628865979381,0.47623374274158314,44.5,46.19467304593356,0.01747085614364496,0.08247422680412371,3.808254035805758
92,194,0.8716494845360825,0.9098358912670096,169.1,176.50816290579985,0.0381864067309271,0.09278350515463918,4.380936076759223
93,291,0.6019587628865979,0.7011231676423344,175.17,204.0268417839193,0.09916440475573646,0.39862542955326463,16.47362093047857
99,97,0.46969072164948455,0.6633845900625217,45.56,64.3483052360646,0.19369386841303712,0.6494845360824743,41.23859797204696
