date,store_id,product_id,scenario_id,calibration_mode,reward_mode,markdown_rate,selling_price,predicted_demand,sales,inventory_before,inventory_after,expired_units,cumulative_sales,cumulative_waste,cumulative_revenue,cumulative_procurement_cost,cumulative_disposal_cost,accounting_profit,raw_financial_step,waste_rate,sell_through_rate,stockout_flag,extrapolation_flag,weak_support_flag,promotion_context_mode,step_conservation_error,profit_identity_error,remaining_life_profile,terminal_inventory,terminal_salvage_value,episode_return,normalized_accounting_profit,final_waste_rate,final_sell_through_rate,episode_conservation_error,raw_financial_sum_error,split,policy,action,reward,nonfinite_observation,nonfinite_reward,start_date
2024-05-01,13,280,core_008,observed_calibration,sustainability,0.4,0.6,2.7700710692794717,1.374927007713885,1.374927007713885,0.0,0.0,4.0165254237288135,0.0,2.409915254237288,2.2090889830508478,0.0,0.20082627118644025,0.8249562046283311,0.0,1.0,True,False,False,derived_from_action,0.0,1.1102230246251565e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.04999999999999988,0.04999999999999989,0.0,1.0,0.0,0.0,train,always_40pct,5,0.20539050985577184,False,False,2024-04-30
2024-05-02,13,280,core_008,observed_calibration,sustainability,0.0,1.0,1.4652448873248276,0.3807719938996722,0.3807719938996722,0.0,0.0,4.0165254237288135,0.0,3.090076566030798,2.2090889830508478,0.0,0.8809875829799506,0.3807719938996722,0.0,1.0,True,False,False,derived_from_action,0.0,3.3306690738754696e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.2193407211554682,0.21934072115546824,0.0,1.0,0.0,0.0,train,random_policy,0,0.09480134039489677,False,False,2024-04-30
2024-05-02,13,280,core_008,observed_calibration,sustainability,0.05,0.95,1.5487345361807692,0.7031373999782328,0.7031373999782328,0.0,0.0,4.0165254237288135,0.0,3.815699152542372,2.2090889830508478,0.0,1.6066101694915245,0.6679805299793211,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.39999999999999974,0.39999999999999974,0.0,1.0,0.0,0.0,train,expiry_threshold_rule,1,0.1663080547263633,False,False,2024-04-30
2024-05-02,13,280,core_008,observed_calibration,sustainability,0.0,1.0,1.4652407582442222,0.678517812020028,0.678517812020028,0.0,0.0,4.0165254237288135,0.0,3.6827246625579346,2.2090889830508478,0.0,1.4736356795070868,0.678517812020028,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.3668931536698729,0.36689315366987285,0.0,1.0,0.0,0.0,train,inventory_coverage_rule,0,0.16893153669873048,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,financial,0.0,1.0,1.6206427508190688,0.9643506837153104,0.9643506837153104,0.0,0.0,4.350988327823357,0.0,4.350988327823357,2.3930435803028467,0.0,1.95794474752051,0.9643506837153104,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.44999999999999984,0.44999999999999984,0.0,1.0,0.0,0.0,train,always_0pct,0,0.2216394554654529,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,financial,0.1,0.9,1.7323453326634572,0.6103177901983673,0.6103177901983673,0.0,0.0,4.350988327823357,0.0,3.9158894950410215,2.3930435803028467,0.0,1.5228459147381748,0.5492860111785306,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.35,0.35,0.0,1.0,0.0,0.0,train,always_10pct,2,0.12624396339240898,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,financial,0.2,0.8,1.7575202451033438,0.6743073613730041,0.6743073613730041,0.0,0.0,4.350988327823357,0.0,3.480790662258686,2.3930435803028467,0.0,1.087747081955839,0.5394458890984033,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.24999999999999994,0.24999999999999994,0.0,1.0,0.0,0.0,train,always_20pct,3,0.12398238019826376,False,False,2024-04-30
2024-05-01,13,280,core_008,recovered_calibration,financial,0.4,0.6,2.5484089680224002,1.9624853694534545,1.9624853694534545,2.220446049250313e-16,0.0,4.350988327823357,0.0,2.610592996694014,2.3930435803028467,0.0,0.21754941639116732,1.1774912216720728,0.0,1.0,True,False,False,derived_from_action,2.220446049250313e-16,0.0,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.22044605e-16 0.00000000e+00 0.00000000e+00]",2.220446049250313e-16,0.0,0.04999999999999988,0.04999999999999988,0.0,1.0,2.220446049250313e-16,0.0,train,always_40pct,5,0.270626150417905,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,financial,0.0,1.0,1.729838181544908,0.39925720416372135,0.39925720416372135,0.0,0.0,4.350988327823357,0.0,3.345528640436313,2.3930435803028467,0.0,0.9524850601334666,0.39925720416372135,0.0,1.0,True,False,False,derived_from_action,0.0,1.1102230246251565e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.21891234551069472,0.21891234551069472,0.0,1.0,0.0,0.0,train,random_policy,0,0.09176241673887812,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,financial,0.05,0.95,1.735907513114877,0.8071755065391159,0.8071755065391159,0.0,0.0,4.350988327823357,0.0,4.133438911432188,2.3930435803028467,0.0,1.740395331129342,0.76681673121216,0.0,1.0,True,False,False,derived_from_action,0.0,4.440892098500626e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.3999999999999998,0.39999999999999986,0.0,1.0,0.0,0.0,train,expiry_threshold_rule,1,0.17623966635547625,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,financial,0.0,1.0,1.626590472376881,0.6103177901983673,0.6103177901983673,0.0,0.0,4.350988327823357,0.0,3.9769212740608584,2.3930435803028467,0.0,1.5838776937580112,0.6103177901983673,0.0,1.0,True,False,False,derived_from_action,0.0,4.440892098500626e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.3640271070436009,0.3640271070436009,0.0,1.0,0.0,0.0,train,inventory_coverage_rule,0,0.14027107043600995,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,sustainability,0.0,1.0,1.6206427508190688,0.9643506837153104,0.9643506837153104,0.0,0.0,4.350988327823357,0.0,4.350988327823357,2.3930435803028467,0.0,1.95794474752051,0.9643506837153104,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.44999999999999984,0.44999999999999984,0.0,1.0,0.0,0.0,train,always_0pct,0,0.2216394554654529,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,sustainability,0.1,0.9,1.7323453326634572,0.6103177901983673,0.6103177901983673,0.0,0.0,4.350988327823357,0.0,3.9158894950410215,2.3930435803028467,0.0,1.5228459147381748,0.5492860111785306,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.35,0.35,0.0,1.0,0.0,0.0,train,always_10pct,2,0.12624396339240898,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,sustainability,0.2,0.8,1.7575202451033438,0.6743073613730041,0.6743073613730041,0.0,0.0,4.350988327823357,0.0,3.480790662258686,2.3930435803028467,0.0,1.087747081955839,0.5394458890984033,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.24999999999999994,0.24999999999999994,0.0,1.0,0.0,0.0,train,always_20pct,3,0.12398238019826376,False,False,2024-04-30
2024-05-01,13,280,core_008,recovered_calibration,sustainability,0.4,0.6,2.5484089680224002,1.9624853694534545,1.9624853694534545,2.220446049250313e-16,0.0,4.350988327823357,0.0,2.610592996694014,2.3930435803028467,0.0,0.21754941639116732,1.1774912216720728,0.0,1.0,True,False,False,derived_from_action,2.220446049250313e-16,0.0,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.22044605e-16 0.00000000e+00 0.00000000e+00]",2.220446049250313e-16,0.0,0.04999999999999988,0.04999999999999988,0.0,1.0,2.220446049250313e-16,0.0,train,always_40pct,5,0.270626150417905,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,sustainability,0.0,1.0,1.729838181544908,0.39925720416372135,0.39925720416372135,0.0,0.0,4.350988327823357,0.0,3.345528640436313,2.3930435803028467,0.0,0.9524850601334666,0.39925720416372135,0.0,1.0,True,False,False,derived_from_action,0.0,1.1102230246251565e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.21891234551069472,0.21891234551069472,0.0,1.0,0.0,0.0,train,random_policy,0,0.09176241673887812,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,sustainability,0.05,0.95,1.735907513114877,0.8071755065391159,0.8071755065391159,0.0,0.0,4.350988327823357,0.0,4.133438911432188,2.3930435803028467,0.0,1.740395331129342,0.76681673121216,0.0,1.0,True,False,False,derived_from_action,0.0,4.440892098500626e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.3999999999999998,0.39999999999999986,0.0,1.0,0.0,0.0,train,expiry_threshold_rule,1,0.17623966635547625,False,False,2024-04-30
2024-05-02,13,280,core_008,recovered_calibration,sustainability,0.0,1.0,1.626590472376881,0.6103177901983673,0.6103177901983673,0.0,0.0,4.350988327823357,0.0,3.9769212740608584,2.3930435803028467,0.0,1.5838776937580112,0.6103177901983673,0.0,1.0,True,False,False,derived_from_action,0.0,4.440892098500626e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.3640271070436009,0.3640271070436009,0.0,1.0,0.0,0.0,train,inventory_coverage_rule,0,0.14027107043600995,False,False,2024-04-30
2024-06-05,13,280,core_008,observed_calibration,financial,0.0,1.0,1.4792237578908454,0.5698722167721744,0.5698722167721744,0.0,0.0,3.5973684210526313,0.0,3.5973684210526313,1.9785526315789475,0.0,1.618815789473684,0.5698722167721744,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.45,0.45,0.0,1.0,0.0,0.0,validation,always_0pct,0,0.15841363743484,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,financial,0.1,0.9,1.4459611699926849,0.4803426286274234,0.4803426286274234,0.0,0.0,3.5973684210526313,0.0,3.237631578947368,1.9785526315789475,0.0,1.259078947368421,0.43230836576468107,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.35,0.35,0.0,1.0,0.0,0.0,validation,always_10pct,2,0.12017350328498816,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,financial,0.2,0.8,1.4251165417505036,0.46782954249661846,0.46782954249661846,0.0,0.0,3.5973684210526313,0.0,2.877894736842105,1.9785526315789475,0.0,0.8993421052631579,0.3742636339972948,0.0,1.0,True,False,False,derived_from_action,0.0,3.3306690738754696e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.25,0.25000000000000006,0.0,1.0,0.0,0.0,validation,always_20pct,3,0.10403817185001611,False,False,2024-06-03
2024-06-04,13,280,core_008,observed_calibration,financial,0.4,0.6,2.4014676634087215,1.1720640114286618,1.1720640114286618,0.0,0.0,3.5973684210526318,0.0,2.158421052631579,1.9785526315789475,0.0,0.17986842105263157,0.7032384068571971,0.0,1.0000000000000002,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.04999999999999999,0.05,0.0,1.0000000000000002,4.440892098500626e-16,0.0,validation,always_40pct,5,0.1954869016867117,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,financial,0.2,0.8,1.4484919229662934,0.376008917541348,0.376008917541348,0.0,0.0,3.5973684210526313,0.0,3.0241231269244615,1.9785526315789475,0.0,1.045570495345514,0.30080713403307846,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.29064871121528557,0.29064871121528557,0.0,1.0,0.0,0.0,validation,random_policy,3,0.0836186619843232,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,financial,0.05,0.95,1.5113175706515056,0.5071640547551334,0.5071640547551334,0.0,0.0,3.5973684210526313,0.0,3.4175,1.9785526315789475,0.0,1.4389473684210523,0.4818058520173767,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.3999999999999999,0.3999999999999999,0.0,1.0,0.0,0.0,validation,expiry_threshold_rule,1,0.13393286303336002,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,financial,0.0,1.0,1.4792237578908454,0.5164429627415436,0.5164429627415436,0.0,0.0,3.5973684210526313,0.0,3.4359040488384065,1.9785526315789475,0.0,1.4573514172594595,0.5164429627415436,0.0,1.0,True,False,False,derived_from_action,0.0,4.440892098500626e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.4051159755366457,0.4051159755366457,0.0,1.0,0.0,0.0,validation,inventory_coverage_rule,0,0.14356132102544739,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,sustainability,0.0,1.0,1.4792237578908454,0.5698722167721744,0.5698722167721744,0.0,0.0,3.5973684210526313,0.0,3.5973684210526313,1.9785526315789475,0.0,1.618815789473684,0.5698722167721744,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.45,0.45,0.0,1.0,0.0,0.0,validation,always_0pct,0,0.15841363743484,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,sustainability,0.1,0.9,1.4459611699926849,0.4803426286274234,0.4803426286274234,0.0,0.0,3.5973684210526313,0.0,3.237631578947368,1.9785526315789475,0.0,1.259078947368421,0.43230836576468107,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.35,0.35,0.0,1.0,0.0,0.0,validation,always_10pct,2,0.12017350328498816,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,sustainability,0.2,0.8,1.4251165417505036,0.46782954249661846,0.46782954249661846,0.0,0.0,3.5973684210526313,0.0,2.877894736842105,1.9785526315789475,0.0,0.8993421052631579,0.3742636339972948,0.0,1.0,True,False,False,derived_from_action,0.0,3.3306690738754696e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.25,0.25000000000000006,0.0,1.0,0.0,0.0,validation,always_20pct,3,0.10403817185001611,False,False,2024-06-03
2024-06-04,13,280,core_008,observed_calibration,sustainability,0.4,0.6,2.4014676634087215,1.1720640114286618,1.1720640114286618,0.0,0.0,3.5973684210526318,0.0,2.158421052631579,1.9785526315789475,0.0,0.17986842105263157,0.7032384068571971,0.0,1.0000000000000002,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.04999999999999999,0.05,0.0,1.0000000000000002,4.440892098500626e-16,0.0,validation,always_40pct,5,0.1954869016867117,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,sustainability,0.2,0.8,1.4484919229662934,0.376008917541348,0.376008917541348,0.0,0.0,3.5973684210526313,0.0,3.0241231269244615,1.9785526315789475,0.0,1.045570495345514,0.30080713403307846,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.29064871121528557,0.29064871121528557,0.0,1.0,0.0,0.0,validation,random_policy,3,0.0836186619843232,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,sustainability,0.05,0.95,1.5113175706515056,0.5071640547551334,0.5071640547551334,0.0,0.0,3.5973684210526313,0.0,3.4175,1.9785526315789475,0.0,1.4389473684210523,0.4818058520173767,0.0,1.0,True,False,False,derived_from_action,0.0,2.220446049250313e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.3999999999999999,0.3999999999999999,0.0,1.0,0.0,0.0,validation,expiry_threshold_rule,1,0.13393286303336002,False,False,2024-06-03
2024-06-05,13,280,core_008,observed_calibration,sustainability,0.0,1.0,1.4792237578908454,0.5164429627415436,0.5164429627415436,0.0,0.0,3.5973684210526313,0.0,3.4359040488384065,1.9785526315789475,0.0,1.4573514172594595,0.5164429627415436,0.0,1.0,True,False,False,derived_from_action,0.0,4.440892098500626e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.4051159755366457,0.4051159755366457,0.0,1.0,0.0,0.0,validation,inventory_coverage_rule,0,0.14356132102544739,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,financial,0.0,1.0,1.6694468090498322,0.5698933001155212,0.5698933001155212,0.0,0.0,3.9693780829289604,0.0,3.9693780829289604,2.1831579456109282,0.0,1.7862201373180322,0.5698933001155212,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.45,0.45,0.0,1.0,0.0,0.0,validation,always_0pct,0,0.14357244087340837,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,financial,0.1,0.9,1.8397458151249735,0.3038755185767651,0.3038755185767651,0.0,0.0,3.9693780829289604,0.0,3.5724402746360644,2.1831579456109282,0.0,1.3892823290251362,0.2734879667190886,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.35,0.35,0.0,1.0,0.0,0.0,validation,always_10pct,2,0.06889944999073629,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,financial,0.2,0.8,1.8632744787163111,0.33584802489536114,0.33584802489536114,0.0,0.0,3.9693780829289604,0.0,3.1755024663431684,2.1831579456109282,0.0,0.9923445207322402,0.26867841991628894,0.0,1.0,True,False,False,derived_from_action,0.0,1.1102230246251565e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.25,0.25000000000000006,0.0,1.0,0.0,0.0,validation,always_20pct,3,0.06768778743244183,False,False,2024-06-03
2024-06-04,13,280,core_008,recovered_calibration,financial,0.4,0.6,2.300561678985491,1.674661854530207,1.674661854530207,2.220446049250313e-16,0.0,3.96937808292896,0.0,2.381626849757376,2.1831579456109282,0.0,0.19846890414644758,1.004797112718124,0.0,0.9999999999999999,True,False,False,derived_from_action,2.220446049250313e-16,0.0,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.22044605e-16 0.00000000e+00 0.00000000e+00]",2.220446049250313e-16,0.0,0.049999999999999906,0.049999999999999885,0.0,0.9999999999999999,2.220446049250313e-16,0.0,validation,always_40pct,5,0.253137164494216,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,financial,0.2,0.8,1.8632744787163111,0.3240632263879729,0.3240632263879729,0.0,0.0,3.9693780829289604,0.0,3.3256501693212215,2.1831579456109282,0.0,1.1424922237102932,0.25925058111037835,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.28782650577524743,0.2878265057752475,0.0,1.0,0.0,0.0,validation,random_policy,3,0.06531264487636819,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,financial,0.05,0.95,1.834508943403781,0.45262355530525145,0.45262355530525145,0.0,0.0,3.9693780829289604,0.0,3.7709091787825124,2.1831579456109282,0.0,1.5877512331715842,0.42999237753998887,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.39999999999999997,0.4,0.0,1.0,0.0,0.0,validation,expiry_threshold_rule,1,0.10832739249235292,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,financial,0.0,1.0,1.8073349090648918,0.40639951671198105,0.40639951671198105,0.0,0.0,3.9693780829289604,0.0,3.782944017097373,2.1831579456109282,0.0,1.5997860714864442,0.40639951671198105,0.0,1.0,True,False,False,derived_from_action,0.0,4.440892098500626e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.4030319203823436,0.40303192038234353,0.0,1.0,0.0,0.0,validation,inventory_coverage_rule,0,0.10238367528146962,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,sustainability,0.0,1.0,1.6694468090498322,0.5698933001155212,0.5698933001155212,0.0,0.0,3.9693780829289604,0.0,3.9693780829289604,2.1831579456109282,0.0,1.7862201373180322,0.5698933001155212,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.45,0.45,0.0,1.0,0.0,0.0,validation,always_0pct,0,0.14357244087340837,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,sustainability,0.1,0.9,1.8397458151249735,0.3038755185767651,0.3038755185767651,0.0,0.0,3.9693780829289604,0.0,3.5724402746360644,2.1831579456109282,0.0,1.3892823290251362,0.2734879667190886,0.0,1.0,True,False,False,derived_from_action,0.0,0.0,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.35,0.35,0.0,1.0,0.0,0.0,validation,always_10pct,2,0.06889944999073629,False,False,2024-06-03
2024-06-05,13,280,core_008,recovered_calibration,sustainability,0.2,0.8,1.8632744787163111,0.33584802489536114,0.33584802489536114,0.0,0.0,3.9693780829289604,0.0,3.1755024663431684,2.1831579456109282,0.0,0.9923445207322402,0.26867841991628894,0.0,1.0,True,False,False,derived_from_action,0.0,1.1102230246251565e-16,[0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.25,0.25000000000000006,0.0,1.0,0.0,0.0,validation,always_20pct,3,0.06768778743244183,False,False,2024-06-03
