store_id,rows,mean_observed_sales,mean_recovered_demand,total_observed_sales,total_recovered_demand,mean_recovery_amount,share_rows_adjusted,aggregate_recovery_pct
170,97,0.4258762886597938,0.5383060389947172,41.31,52.21568578248756,0.1124297503349233,0.5463917525773195,26.399626682371235
172,97,1.5987628865979382,1.7206710284782138,155.08,166.90508976238675,0.12190814188027575,0.36082474226804123,7.625154605614348
173,194,1.126340206185567,1.249631348179377,218.51,242.42848154679913,0.1232911419938099,0.3402061855670103,10.946172507802455
177,97,3.420618556701031,3.6413460735904777,331.8,353.21056913827636,0.22072751688944672,0.36082474226804123,6.452853869281605
18,194,0.48711340206185566,0.5703643525632718,94.5,110.65068439727473,0.0832509505014161,0.30412371134020616,17.090671319867432
181,97,0.49896907216494846,0.6354236338307651,48.4,61.636092481584214,0.13645456166581665,0.5257731958762887,27.34729851566986
182,291,2.2435395189003438,2.5072134728977975,652.87,729.5991206132591,0.26367395399745375,0.38831615120274915,11.752587898549338
183,194,0.44247422680412374,0.586834291978799,85.84,113.84585264388701,0.1443600651746753,0.4690721649484536,32.625643806951324
184,97,3.5494845360824745,4.241594989302156,344.3,411.4347139623091,0.6921104532196817,0.44329896907216493,19.49890036663058
188,194,0.5291237113402062,0.6193220229702914,102.65,120.14847245623652,0.09019831163008511,0.36597938144329895,17.046734005101328
191,194,0.5979381443298969,0.7138693969599078,116.0,138.4906630102221,0.11593125263001088,0.4536082474226804,19.38850259501905
194,194,1.693298969072165,1.7885241462099255,328.5,346.97368436472556,0.0952251771377607,0.26288659793814434,5.623648208440057
199,97,0.44329896907216493,0.5561799844286496,43.0,53.94945848957901,0.11288101535648462,0.44329896907216493,25.463856952509325
20,388,0.7774742268041238,0.968882459396172,301.66,375.92639424571473,0.1914082325920483,0.49742268041237114,24.61923829666337
201,291,1.1765635738831615,1.2844495683039692,342.38,373.774824376455,0.10788599442080751,0.30584192439862545,9.169584781954265
203,97,0.5150515463917525,0.6490758127598479,49.96,62.96035383770525,0.1340242663680954,0.5463917525773195,26.021524895326763
204,97,0.4947422680412371,0.6148715002146415,47.99,59.642535520820225,0.12012923217340436,0.44329896907216493,24.28117424634346
206,97,2.118556701030928,2.2291437251292825,205.5,216.2269413375404,0.11058702409835461,0.30927835051546393,5.219922791990461
207,97,0.8370103092783505,0.9985703253744506,81.19,96.8613215613217,0.16156001609610002,0.4639175257731959,19.302034193030803
209,97,2.1649484536082473,2.2992964872660533,210.0,223.03175926480716,0.1343480336578057,0.27835051546391754,6.205599649908167
211,97,0.5134020618556702,0.6915227371520958,49.800000000000004,67.0777055037533,0.17812067529642572,0.5154639175257731,34.69418775854074
212,97,0.43742268041237115,0.6571791062010404,42.43,63.74637330150092,0.21975642578866925,0.6494845360824743,50.2389189288261
213,194,0.5396907216494845,0.6606163495002148,104.7,128.15957180304167,0.1209256278507302,0.5412371134020618,22.40646781570359
214,97,0.7422680412371134,0.8555193901421546,72.0,82.985380843789,0.11325134890504132,0.3711340206185567,15.2574733941514
216,97,1.6564948453608248,1.917734877405265,160.68,186.0202831083107,0.26124003204444024,0.4536082474226804,15.77065167308358
226,97,0.647422680412371,0.7897366289982464,62.8,76.6044530128299,0.14231394858587515,0.5360824742268041,21.981613077754613
229,194,0.4707216494845361,0.5986027738610156,91.32000000000001,116.12893812903701,0.1278811243764794,0.4742268041237113,27.167036934994513
230,194,1.9061855670103094,2.1169479190035427,369.8,410.6878962866873,0.21076235199323354,0.30412371134020616,11.05675940689219
231,194,0.5101030927835051,0.58778599237767,98.96,114.030482521268,0.07768289959416495,0.30412371134020616,15.2288626932781
232,97,3.743298969072165,3.8005651152659388,363.1,368.65481618079605,0.05726614619377381,0.13402061855670103,1.5298309503707141
233,97,1.160618556701031,1.3601431390787333,112.58,131.93388449063713,0.1995245823777022,0.4536082474226804,17.191228007316695
235,194,0.6728350515463918,0.7862789784247541,130.53,152.5381218144023,0.11344392687836245,0.3556701030927835,16.860585163872145
237,97,1.4092783505154638,1.4916598780050514,136.7,144.69100816648998,0.08238152748958746,0.13402061855670103,5.845653377095816
239,97,0.631958762886598,0.8140366875219481,61.300000000000004,78.96155868962897,0.18207792463535022,0.4639175257731959,28.811678123375152
244,194,1.1548453608247422,1.2669562120134357,224.04,245.78950513060653,0.11211085118869339,0.3917525773195876,9.707866957064159
252,97,0.43,0.5328805650937759,41.71,51.68941481409627,0.10288056509377595,0.422680412371134,23.92571281250604
254,97,0.8739175257731958,1.0271301254150407,84.77,99.63162216525895,0.15321259964184478,0.4329896907216495,17.531700088780177
256,97,0.6237113402061856,0.7805701729004622,60.5,75.71530677134483,0.15685883269427658,0.4536082474226804,25.149267390652618
257,97,0.6010309278350515,0.7163425317366202,58.3,69.48522557845216,0.11531160390156868,0.4639175257731959,19.185635640569743
263,194,0.5323711340206185,0.6501570134979793,103.28,126.13046061860797,0.11778587947736066,0.4587628865979381,22.124768220960455
264,97,0.5152577319587629,0.6267924244580998,49.98,60.79886517243568,0.11153469249933695,0.44329896907216493,21.646388900431557
265,97,0.49835051546391756,0.593851400038339,48.34,57.603585803718886,0.09550088457442149,0.41237113402061853,19.163396366816055
266,97,0.7008247422680413,0.7848018646913381,67.98,76.12578087505979,0.08397712242329684,0.31958762886597936,11.982613820329192
268,97,0.702061855670103,0.7784568066149651,68.1,75.51031024165161,0.07639495094486198,0.28865979381443296,10.881512836492835
272,97,0.4072164948453608,0.5069502822675196,39.5,49.174177379949406,0.0997337874221588,0.44329896907216493,24.491588303669374
275,97,0.5180412371134021,0.6672741039907528,50.25,64.72558808710302,0.14923286687735068,0.4536082474226804,28.807140471846804
282,97,0.6445360824742269,0.795043033985938,62.52,77.11917429663599,0.15050695151171117,0.44329896907216493,23.351206488541255
284,97,1.4783505154639176,1.6095710873530613,143.4,156.12839547324694,0.13122057188914357,0.26804123711340205,8.876147470883499
288,97,0.554020618556701,0.7111193528563943,53.74,68.97857722707025,0.1570987342996933,0.5773195876288659,28.356116909323113
291,97,0.8948453608247422,1.1019790229032722,86.8,106.8919652216174,0.20713366207852987,0.5773195876288659,23.147425370526964
294,97,1.2381443298969073,1.3578748993517944,120.1,131.71386523712405,0.11973056945488705,0.32989690721649484,9.670162562134932
295,194,0.6995876288659794,0.786915453985486,135.72,152.66159807318428,0.08732782511950653,0.32989690721649484,12.48275720099048
299,97,0.41350515463917525,0.5457040039486811,40.11,52.93328838302207,0.13219884930950587,0.4742268041237113,31.97030262533549
3,97,0.5409278350515464,0.6226575203606866,52.47,60.3977794749866,0.0817296853091402,0.32989690721649484,15.109166142532104
304,97,0.48371134020618556,0.6185709532213629,46.92,60.0013824624722,0.13485961301517735,0.5463917525773195,27.880184276368713
305,97,0.42371134020618556,0.5310673241208123,41.1,51.513530439718785,0.10735598391462661,0.4845360824742268,25.337057030945953
314,97,3.5628865979381446,3.702980120524649,345.6,359.18907169089096,0.14009352258650462,0.25773195876288657,3.932023058706857
325,194,0.5358247422680412,0.6486387873574662,103.95,125.83592474734843,0.11281404508942487,0.41237113402061853,21.054280661229853
336,97,1.0731958762886598,1.217914270244165,104.1,118.13768421368401,0.14471839395550531,0.4742268041237113,13.48480712169453
34,97,0.5502061855670103,0.6658997023633162,53.37,64.59227112924167,0.1156935167963059,0.4329896907216495,21.027302097136346
347,97,0.914639175257732,1.0198904237900734,88.72,98.92937110763712,0.1052512485323414,0.31958762886597936,11.507406568572055
352,194,0.8620618556701032,1.0482382945221371,167.24,203.3582291372946,0.18617643885203397,0.4948453608247423,21.59664502349592
353,97,1.0804123711340206,1.219848567444879,104.8,118.32531104215325,0.13943619631085824,0.30927835051546393,12.905831147092805
358,194,0.6134020618556701,0.7658483842616716,119.0,148.5745865467643,0.15244632240600148,0.38144329896907214,24.852593736776708
360,97,0.5376288659793814,0.6616580283515139,52.15,64.18082875009685,0.12402916237213246,0.4536082474226804,23.069662032784
363,97,0.5491752577319587,0.6691606110545131,53.27,64.90857927228777,0.11998535332255429,0.41237113402061853,21.84828096919047
364,97,0.9528865979381445,1.0556164134650987,92.43,102.39479210611458,0.10272981552695437,0.26804123711340205,10.780906746851215
368,97,6.855670103092783,6.984095603821896,665.0,677.4572735707239,0.12842550072911302,0.12371134020618557,1.8732742211615028
370,291,0.8487972508591065,0.9636395118853844,247.0,280.4190979586469,0.11484226102627791,0.42955326460481097,13.529999173541253
378,97,0.4474226804123711,0.5664232585025488,43.4,54.94305607474723,0.11900057809017764,0.4020618556701031,26.59690339803511
380,97,1.2084536082474227,1.3091030753982205,117.22,126.98299831362739,0.1006494671507978,0.27835051546391754,8.328782045408122
385,194,0.5530927835051547,0.7030760940226939,107.3,136.3967622404026,0.14998331051753916,0.5463917525773195,27.117206188632448
386,97,1.3880412371134019,1.5455087784761457,134.64,149.91435151218613,0.15746754136274374,0.4020618556701031,11.344586684630231
388,97,0.7082474226804124,0.7382167901742193,68.7,71.60702864689927,0.02996936749380683,0.1134020618556701,4.231482746578252
396,97,0.40731958762886594,0.5557787786736722,39.51,53.910541531346205,0.14845919104480626,0.5463917525773195,36.44783986673299
4,97,0.7848453608247422,0.9079951266031127,76.13,88.07552728050193,0.12314976577837035,0.4329896907216495,15.690959254567094
400,97,0.8496907216494846,0.94777145135251,82.42,91.93383078119346,0.09808072970302541,0.21649484536082475,11.543109416638519
402,97,0.4627835051546392,0.6040445249559296,44.89,58.59231892072518,0.14126101980129052,0.4742268041237113,30.52421234289413
409,194,0.5469072164948453,0.6979245806498127,106.1,135.39736864606365,0.15101736415496722,0.4845360824742268,27.612977046242836
413,97,1.401958762886598,1.569807236991952,135.99,152.27130198821934,0.16784847410535406,0.3711340206185567,11.972425905007222
417,97,9.096907216494845,9.250488391376175,882.4,897.2973739634889,0.15358117488132866,0.12371134020618557,1.6882790076483412
418,97,0.648041237113402,0.74610134571564,62.86,72.37183053441709,0.09806010860223795,0.3917525773195876,15.131769860669886
426,97,0.5681443298969072,0.7086065790152336,55.11,68.73483816447767,0.1404622491183265,0.5051546391752577,24.72298705221858
428,97,0.43402061855670104,0.5558557022698026,42.1,53.91800312017086,0.12183508371310166,0.5463917525773195,28.07126631869563
429,194,1.1221649484536083,1.2660583294853203,217.7,245.61531592015214,0.14389338103171206,0.3402061855670103,12.822836894879263
431,97,1.6979381443298969,1.8161142769032486,164.7,176.1630848596151,0.11817613257335177,0.30927835051546393,6.959978664004329
435,97,0.4283505154639175,0.5978267330065444,41.55,57.98919310163481,0.1694762175426269,0.6391752577319587,39.56484500995141
439,97,0.4964948453608247,0.6367416321239114,48.16,61.763938316019406,0.14024678676308666,0.5773195876288659,28.247380224292783
441,97,1.7989690721649485,1.8778048023953724,174.5,182.14706583235113,0.07883573023042395,0.18556701030927836,4.382272683295785
446,97,0.4381443298969072,0.5427895501226473,42.5,52.65058636189679,0.10464522022574013,0.44329896907216493,23.88373261622774
449,97,0.6360824742268042,0.7769529935895457,61.7,75.36444037818593,0.1408705193627416,0.5051546391752577,22.14658083984753
45,97,0.8491752577319588,0.9788379209826449,82.37,94.94727833531655,0.12966266325068612,0.4020618556701031,15.26924649182535
450,194,1.252061855670103,1.3652089926122135,242.9,264.85054456676943,0.1131471369421105,0.31958762886597936,9.036864786648579
452,97,1.019381443298969,1.1669504931730585,98.88,113.19419783778667,0.14756904987408948,0.4536082474226804,14.476332764751909
46,97,1.8979381443298968,1.9871190743889962,184.1,192.75055021573263,0.08918093005909934,0.26804123711340205,4.698832273619025
468,194,1.0361340206185568,1.3565936508603944,201.01,263.1791682669165,0.32045963024183766,0.5618556701030928,30.928395734996528
469,97,0.5092783505154639,0.6502511261459925,49.4,63.074359236161264,0.1409727756305285,0.4639175257731959,27.680889142026842
47,97,0.5505154639175257,0.6153706731211045,53.4,59.690955292747134,0.06485520920357866,0.17525773195876287,11.780815154957192
478,97,1.4422680412371134,1.7900200304963039,139.9,173.63194295814148,0.3477519892591904,0.4742268041237113,24.1114674468488
481,194,2.3193298969072162,2.48779924092272,449.95,482.63305273900767,0.16846934401550334,0.28865979381443296,7.2637076873002915
483,97,1.0637113402061857,1.1598725875078455,103.18,112.50764098826102,0.09616124730165995,0.28865979381443296,9.040163780055256
484,97,2.2309278350515465,2.413110841758536,216.4,234.071751650578,0.18218300670698978,0.28865979381443296,8.166243831135844
485,97,0.43092783505154636,0.528065347311005,41.8,51.22233868916748,0.09713751225945856,0.4020618556701031,22.541480117625557
486,97,0.6457731958762887,0.7234602039369822,62.64,70.17563978188727,0.07768700806069351,0.30927835051546393,12.030076280152091
488,97,0.9329896907216495,0.9736749795964111,90.5,94.44647302085188,0.04068528887476168,0.15463917525773196,4.360743669449585
489,194,1.4783505154639176,1.6074191993551836,286.8,311.83932467490564,0.1290686838912663,0.38144329896907214,8.730587404081458
49,97,0.5082474226804123,0.616173041492197,49.3,59.7687850247431,0.1079256188117846,0.4536082474226804,21.23485806235925
490,97,0.6437113402061856,0.8056239128098853,62.44,78.14551954255887,0.16191257260369968,0.5463917525773195,25.152978127096205
493,194,1.0329896907216496,1.2247396115951616,200.4,237.59948464946135,0.19174992087351214,0.4072164948453608,18.56261709054956
494,97,0.5164948453608248,0.7072234690697259,50.1,68.60067649976341,0.19072862370890106,0.5360824742268041,36.92749800351977
498,194,1.3197938144329897,1.4930682364087393,256.04,289.65523786329544,0.17327442197574963,0.4896907216494845,13.128900899584206
500,97,0.5247422680412371,0.6691623277274621,50.9,64.90874578956382,0.14442005968622496,0.4845360824742268,27.522093889123433
501,97,0.6690721649484537,0.7777774001363728,64.9,75.44440781322815,0.10870523518791905,0.4845360824742268,16.247161499581118
503,97,0.438659793814433,0.49356297250496955,42.55,47.87560833298205,0.05490317869053656,0.21649484536082475,12.516118291379662
507,97,0.43175257731958766,0.5942735041712088,41.88,57.64452990460726,0.16252092685162126,0.5979381443298969,37.64214399380912
510,194,0.8154639175257732,0.984040459493014,158.2,190.9038491416447,0.16857654196724084,0.4639175257731959,20.67247101241765
513,97,2.0144329896907216,2.4205239808645427,195.4,234.79082614386064,0.40609099117382097,0.36082474226804123,20.1590717215254
516,97,1.01340206185567,1.185040081835935,98.3,114.9488879380857,0.17163801998026496,0.44329896907216493,16.936813772213345
52,97,0.5538144329896907,0.6917120014798794,53.72,67.0960641435483,0.13789756849018872,0.4948453608247423,24.89959818233116
53,194,1.0681958762886596,1.2567103490917482,207.23,243.80180772379913,0.18851447280308833,0.4484536082474227,17.647931150798215
530,291,0.5340893470790378,0.6614762677507469,155.42,192.48959391546734,0.12738692067170904,0.3642611683848797,23.851237881525766
532,97,1.497938144329897,1.65989719055016,145.3,161.01002748336552,0.1619590462202631,0.422680412371134,10.812131784835177
535,97,0.4114432989690721,0.535331405509312,39.91,51.92714633440326,0.12388810654023982,0.5051546391752577,30.110614719126193
54,97,1.3434020618556701,1.4827073603300256,130.31,143.8226139520125,0.13930529847435558,0.35051546391752575,10.369590938540775
542,97,0.57,0.7067715652358965,55.29,68.55684182788195,0.13677156523589637,0.5154639175257731,23.99501144489411
548,97,1.8948453608247424,1.9713107810687291,183.8,191.21714576366674,0.07646542024398703,0.16494845360824742,4.0354438322452335
554,97,0.5123711340206186,0.6950919489513081,49.7,67.42391904827689,0.1827208149306895,0.5567010309278351,35.661808950255306
555,97,0.42855670103092786,0.5595310870060262,41.57,54.27451543958453,0.1309743859750983,0.5257731958762887,30.561740292481442
558,97,1.4680412371134022,1.611584468390885,142.4,156.32369343391585,0.143543231277483,0.35051546391752575,9.777874602468994
56,97,1.1567010309278352,1.3595875100606276,112.2,131.87998847588088,0.20288647913279245,0.4948453608247423,17.54009668082075
562,97,0.801340206185567,0.9243358593114168,77.73,89.66057835320743,0.12299565312584969,0.3711340206185567,15.348743539440912
563,194,0.7375773195876288,0.866130580684965,143.09,168.0293326528832,0.12855326109733606,0.41237113402061853,17.429123385899214
564,97,0.7065979381443299,0.837987384682664,68.54,81.2847763142184,0.13138944653833404,0.3917525773195876,18.5946546749612
565,291,0.578041237113402,0.6889906596482847,168.21,200.49628195765084,0.1109494225348826,0.3745704467353952,19.19403243424935
567,97,0.43278350515463915,0.5573848625516515,41.98,54.0663316675102,0.12460135739701234,0.4845360824742268,28.790690013125776
569,97,0.7734020618556701,0.9264059772563956,75.02,89.86137979387037,0.15300391540072547,0.422680412371134,19.783230863596877
57,97,0.7237113402061855,0.8645331903483039,70.2,83.85971946378548,0.14082185014211834,0.4742268041237113,19.45828983445226
572,97,1.1134020618556701,1.1177388908402461,108.0,108.42067241150387,0.004336828984576026,0.010309278350515464,0.389511492133221
574,97,1.2864948453608247,1.501720104061499,124.79,145.6668500939654,0.2152252587006741,0.4845360824742268,16.729585779281496
577,97,5.271948453608248,5.445556837218794,511.379,528.219013210223,0.17360838361054598,0.18556701030927836,3.293059200753845
58,97,1.1072164948453609,1.2778157704941502,107.4,123.94812973793258,0.17059927564878938,0.4020618556701031,15.40794202787017
585,194,0.5061855670103093,0.6546224123992392,98.2,126.9967480054524,0.1484368453889299,0.5309278350515464,29.324590636916902
586,97,0.46185567010309275,0.586350865807452,44.8,56.87603398332285,0.1244951957043593,0.5257731958762887,26.955432998488504
592,97,0.5714432989690722,0.7339440381719299,55.43,71.1925717026772,0.16250073920285776,0.6082474226804123,28.436896450797768
594,97,0.6164948453608247,0.7349783817483106,59.8,71.29290302958613,0.1184835363874859,0.38144329896907214,19.218901387267785
595,194,0.47072164948453604,0.6227786361153825,91.32,120.81905540638421,0.1520569866308464,0.5567010309278351,32.30295160576458
598,194,0.6007731958762886,0.7265099336363808,116.55,140.94292712545789,0.1257367377600922,0.41237113402061853,20.92915240279527
599,97,0.6319587628865979,0.8003145330796131,61.3,77.63050970872247,0.1683557701930152,0.5154639175257731,26.64030947589311
60,194,0.5695876288659794,0.6997728432122576,110.5,135.75593158317798,0.13018521434627828,0.44329896907216493,22.856046681609033
602,194,0.5043298969072165,0.5992130957844051,97.84,116.24734058217459,0.09488319887718857,0.33505154639175255,18.813716866490783
613,97,0.47216494845360824,0.7002128929141114,45.8,67.92065061266881,0.22804794446050317,0.41237113402061853,48.29836378311967
616,97,0.49587628865979383,0.622654819793002,48.1,60.397517519921195,0.1267785311332082,0.5670103092783505,25.566564490480648
621,97,0.5002061855670104,0.6289734603448108,48.52,61.01042565344665,0.1287672747778005,0.4536082474226804,25.74283935170374
624,97,1.1195876288659794,1.3819914345233115,108.6,134.0531691487612,0.26240380565733207,0.4948453608247423,23.437540652634638
628,194,0.6211340206185567,0.7552904301479986,120.5,146.5263434487117,0.13415640952944186,0.5,21.598625268640426
631,97,0.41237113402061853,0.5357496381165505,40.0,51.9677148973054,0.12337850409593197,0.5463917525773195,29.919287243263494
632,97,0.64,0.806158942684969,62.08,78.197417440442,0.16615894268496903,0.5051546391752577,25.96233479452641
633,194,0.5355670103092783,0.6630022851046029,103.9,128.62244331029297,0.12743527479532452,0.4329896907216495,23.7944593939297
634,97,0.8470103092783505,0.8508846241599255,82.16,82.53580854351277,0.0038743148815749426,0.010309278350515464,0.457410593369989
64,97,0.5773195876288659,0.695464905433034,56.0,67.4600958270043,0.11814531780416791,0.4742268041237113,20.46445683393625
648,97,1.0130927835051546,1.150670515012383,98.27,111.61503995620116,0.13757773150722843,0.4020618556701031,13.579973497711585
656,97,1.4185567010309277,1.5136043513577124,137.6,146.8196220816981,0.09504765032678451,0.25773195876288657,6.700306745420126
658,194,1.0431443298969072,1.1397214209347484,202.37,221.10595566134117,0.09657709103784115,0.28350515463917525,9.258267362425832
666,194,1.5850515463917525,1.7510333426817317,307.5,339.70046848025595,0.16598179628997897,0.422680412371134,10.471697066749908
668,97,1.071340206185567,1.2270421575417914,103.92,119.02308928155375,0.15570195135622417,0.3917525773195876,14.533380755921632
671,194,1.234020618556701,1.3348314674469879,239.4,258.95730468471567,0.10081084889028695,0.28865979381443296,8.169300202471042
678,97,0.752680412371134,0.9547515758030719,73.01,92.61090285289798,0.20207116343193796,0.5154639175257731,26.846874199284997
681,97,0.7494845360824742,0.9087098665971699,72.7,88.14485705992549,0.15922533051469576,0.4742268041237113,21.2446451993473
700,97,0.6989690721649484,0.8772298998322737,67.8,85.09130028373055,0.1782608276673253,0.4742268041237113,25.503392748865128
709,97,1.2072164948453608,1.2288560478604578,117.1,119.1990366424644,0.02163955301509699,0.061855670103092786,1.7925163471087968
714,291,0.5917869415807561,0.7181348807094331,172.21,208.97725028644504,0.12634793912867717,0.36082474226804123,21.350241151178807
72,97,0.516701030927835,0.6636983668013026,50.12,64.37874157972635,0.14699733587346753,0.5670103092783505,28.449205067291206
722,194,0.7737113402061855,0.9503350091832795,150.1,184.36499178155623,0.17662366897709394,0.4381443298969072,22.82810911496085
728,97,0.5509278350515464,1.7719522074587253,53.44,171.87936412349634,1.2210243724071788,0.6701030927835051,221.63054663827907
73,97,1.3835051546391752,1.5374597425981844,134.2,149.1335950320239,0.15395458795900932,0.35051546391752575,11.127865150539428
731,97,0.44556701030927837,0.61631815231906,43.22,59.782860774948816,0.1707511420097816,0.6494845360824743,38.32221373195006
737,97,17.54742268041237,17.54742268041237,1702.1,1702.1,0.0,0.0,0.0
74,194,1.4009278350515462,1.5081573111262054,271.78,292.58251835848387,0.10722947607465895,0.33505154639175255,7.6541755679166545
750,97,0.9185567010309279,0.9979005154890257,89.10000000000001,96.79635000243549,0.07934381445809782,0.21649484536082475,8.63787879061222
753,97,0.4702061855670103,0.6045185113762909,45.61,58.63829560350021,0.1343123258092805,0.5257731958762887,28.56455953409387
754,97,0.5360824742268041,0.5908157346735613,52.0,57.30912626333545,0.05473326044675721,0.12371134020618557,10.20985819872202
758,97,0.5352577319587629,0.7027172464542986,51.92,68.16357290606696,0.1674595144955357,0.5567010309278351,31.28577216114592
765,97,1.4845360824742269,1.6157544417778815,144.0,156.7281808524545,0.13121835930365477,0.29896907216494845,8.839014480871189
77,97,3.852577319587629,4.069474122508307,373.7,394.73898988330575,0.216896802920678,0.24742268041237114,5.629914338588637
78,194,0.4844329896907217,0.5474365349998257,93.98,106.20268778996619,0.06300354530910404,0.25773195876288657,13.00562650560353
780,291,0.7760824742268041,0.9084922967951814,225.84,264.3712583673978,0.1324098225683773,0.45017182130584193,17.061308168348297
781,97,0.6061855670103092,0.7471775079205863,58.8,72.47621826829688,0.14099194091027709,0.5154639175257731,23.258874605947067
787,97,0.5814432989690721,0.7371067899914958,56.4,71.49935862917509,0.1556634910224237,0.4845360824742268,26.771912463076397
799,97,0.8506185567010309,0.9599834468085141,82.51,93.11839434042587,0.10936489010748315,0.32989690721649484,12.857101370047097
802,97,0.4298969072164949,0.582792179092956,41.7,56.53084137201673,0.15289527187646118,0.4329896907216495,35.56556683936864
806,97,0.6247422680412371,0.7775192653328985,60.6,75.41936873729115,0.15277699729166133,0.5360824742268041,24.454403856916084
81,194,0.5601030927835051,0.7602556562872184,108.66,147.48959731972036,0.20015256350371322,0.5927835051546392,35.734950597938855
818,97,0.5247422680412371,0.6401675774589998,50.9,62.09625501352298,0.11542530941776268,0.3711340206185567,21.99657173580154
82,194,1.197680412371134,1.2975413450515136,232.35,251.72302093999366,0.0998609326803797,0.28865979381443296,8.337861390141455
822,194,0.8706185567010309,1.0553478335215858,168.9,204.73747970318763,0.18472927682055476,0.4690721649484536,21.218164418701967
827,97,0.4222680412371134,0.5534576679021866,40.96,53.68539378651211,0.13118962666507328,0.5463917525773195,31.067855924101817
833,97,14.156701030927836,14.156701030927836,1373.2,1373.2,0.0,0.0,0.0
835,97,1.0430927835051547,1.1921410510414838,101.18,115.63768195102394,0.1490482675363292,0.4639175257731959,14.289070914235946
840,97,0.46701030927835047,0.621310235420668,45.3,60.267092835804796,0.15429992614231752,0.4948453608247423,33.03994003488919
843,194,1.2211340206185568,1.315211110157265,236.9,255.15095537050942,0.09407708953870832,0.24742268041237114,7.704075715706793
847,97,1.2360824742268042,1.461708796460081,119.9,141.78575325662786,0.2256263222332769,0.5257731958762887,18.25333882954783
850,97,0.6502061855670103,0.7702031555639547,63.07,74.7097060897036,0.11999696999694429,0.3917525773195876,18.455218153961628
856,97,0.8278350515463917,0.9720575933350567,80.3,94.2895865535005,0.144222541788665,0.3917525773195876,17.4216519968873
860,97,0.46886597938144325,0.5946418448623093,45.48,57.68025895164401,0.12577586548086608,0.4845360824742268,26.82554738708005
862,97,0.5395876288659794,0.7012543390325245,52.34,68.02167088615488,0.1616667101665451,0.5257731958762887,29.961159507365064
865,97,2.543298969072165,3.080947269478607,246.7,298.8518851394249,0.5376483004064424,0.4742268041237113,21.13979940795496
867,97,1.0092783505154639,1.073162181395176,97.9,104.09673159533207,0.0638838308797121,0.18556701030927836,6.329654336396384
876,97,0.5758762886597938,0.7066505909539916,55.86,68.54510732253719,0.1307743022941979,0.4948453608247423,22.70874923476045
877,194,1.0787113402061856,1.2277771331249314,209.27,238.1887638262367,0.14906579291874586,0.3711340206185567,13.818876965755589
881,97,0.4456701030927835,0.5361950265627686,43.23,52.01091757658856,0.09052492346998514,0.422680412371134,20.312092474181263
885,194,0.5419072164948453,0.6472634569269137,105.13,125.56911064382126,0.10535624043206834,0.4175257731958763,19.441748924019087
890,97,0.4268041237113402,0.5998571791488571,41.4,58.18614637743914,0.17305305543751684,0.5257731958762887,40.54624728850034
894,194,0.8458762886597938,0.9121981217321901,164.1,176.96643561604486,0.06632183307239618,0.1958762886597938,7.8406067130072366
95,194,1.0207216494845361,1.1492622203569867,198.02,222.95687074925542,0.1285405708724506,0.36082474226804123,12.593107135266845
96,97,1.2783505154639174,1.57654046192758,124.0,152.92442480697525,0.2981899464636624,0.5567010309278351,23.32614903788326
97,97,2.3463917525773197,2.5352590536826147,227.6,245.92012820721362,0.18886730110529504,0.3402061855670103,8.049265468898792
